region,YEAR.x,STATE_CODE.x,DD,T_YEAR,YEAR.y,STATE_CODE.y,race,MEM_,OSS_,pct_
south dakota,2022,SD,1,1990,1980,SD,AI,6685,345,5.16080760955811
south dakota,2022,SD,1,1990,1980,SD,AS,325,0,
south dakota,2022,SD,1,1990,1980,SD,BL,150,5,3.33333325386047
south dakota,2022,SD,1,1990,1980,SD,HI,225,5,2.22222232818604
south dakota,2022,SD,1,1990,1980,SD,HP,0,0,
south dakota,2022,SD,1,1990,1980,SD,MR,0,0,
south dakota,2022,SD,1,1990,1980,SD,WH,57230,1555,2.71710634231567
south dakota,2022,SD,1,1990,1980,SD,total,64610,1915,2.96393752098084
south dakota,2022,SD,1,1990,1982,SD,AI,195,0,
south dakota,2022,SD,1,1990,1982,SD,AS,25,0,
south dakota,2022,SD,1,1990,1982,SD,BL,5,0,
south dakota,2022,SD,1,1990,1982,SD,HI,10,0,
south dakota,2022,SD,1,1990,1982,SD,HP,0,0,
south dakota,2022,SD,1,1990,1982,SD,MR,0,0,
south dakota,2022,SD,1,1990,1982,SD,WH,2335,5,0.214132755994797
south dakota,2022,SD,1,1990,1982,SD,total,2570,5,0.194552525877953
south dakota,2022,SD,1,1990,1984,SD,AI,3910,140,3.58056259155273
south dakota,2022,SD,1,1990,1984,SD,AS,660,5,0.757575750350952
south dakota,2022,SD,1,1990,1984,SD,BL,510,20,3.92156863212585
south dakota,2022,SD,1,1990,1984,SD,HI,375,10,2.66666674613953
south dakota,2022,SD,1,1990,1984,SD,HP,0,0,
south dakota,2022,SD,1,1990,1984,SD,MR,0,0,
south dakota,2022,SD,1,1990,1984,SD,WH,65070,965,1.48301827907562
south dakota,2022,SD,1,1990,1984,SD,total,70520,1140,1.61656272411346
south dakota,2022,SD,1,1990,1986,SD,AI,8005,250,3.1230480670929
south dakota,2022,SD,1,1990,1986,SD,AS,690,5,0.724637687206268
south dakota,2022,SD,1,1990,1986,SD,BL,635,15,2.36220479011536
south dakota,2022,SD,1,1990,1986,SD,HI,510,10,1.96078431606293
south dakota,2022,SD,1,1990,1986,SD,HP,0,0,
south dakota,2022,SD,1,1990,1986,SD,MR,0,0,
south dakota,2022,SD,1,1990,1986,SD,WH,69015,935,1.35477793216705
south dakota,2022,SD,1,1990,1986,SD,total,78855,1215,1.54080271720886
south dakota,2022,SD,1,1990,1988,SD,AI,7805,205,2.62652134895325
south dakota,2022,SD,1,1990,1988,SD,AS,535,5,0.934579432010651
south dakota,2022,SD,1,1990,1988,SD,BL,400,10,2.5
south dakota,2022,SD,1,1990,1988,SD,HI,335,15,4.47761201858521
south dakota,2022,SD,1,1990,1988,SD,HP,0,0,
south dakota,2022,SD,1,1990,1988,SD,MR,0,0,
south dakota,2022,SD,1,1990,1988,SD,WH,61290,825,1.34605967998505
south dakota,2022,SD,1,1990,1988,SD,total,70365,1055,1.49932491779327
south dakota,2022,SD,1,1990,1990,SD,AI,870,45,5.17241382598877
south dakota,2022,SD,1,1990,1990,SD,AS,145,0,
south dakota,2022,SD,1,1990,1990,SD,BL,60,5,8.3333330154419
south dakota,2022,SD,1,1990,1990,SD,HI,70,5,7.14285707473755
south dakota,2022,SD,1,1990,1990,SD,HP,0,0,
south dakota,2022,SD,1,1990,1990,SD,MR,0,0,
south dakota,2022,SD,1,1990,1990,SD,WH,16135,200,1.23954141139984
south dakota,2022,SD,1,1990,1990,SD,total,17280,255,1.47569441795349
south dakota,2022,SD,1,1990,1992,SD,AI,5525,170,3.07692313194275
south dakota,2022,SD,1,1990,1992,SD,AS,805,20,2.48447203636169
south dakota,2022,SD,1,1990,1992,SD,BL,795,20,2.51572322845459
south dakota,2022,SD,1,1990,1992,SD,HI,545,10,1.83486235141754
south dakota,2022,SD,1,1990,1992,SD,HP,0,0,
south dakota,2022,SD,1,1990,1992,SD,MR,0,0,
south dakota,2022,SD,1,1990,1992,SD,WH,79040,1065,1.34741902351379
south dakota,2022,SD,1,1990,1992,SD,total,86710,1285,1.48195135593414
south dakota,2022,SD,1,1990,1994,SD,AI,4875,275,5.64102554321289
south dakota,2022,SD,1,1990,1994,SD,AS,475,10,2.10526323318481
south dakota,2022,SD,1,1990,1994,SD,BL,610,20,3.27868843078613
south dakota,2022,SD,1,1990,1994,SD,HI,335,5,1.49253726005554
south dakota,2022,SD,1,1990,1994,SD,HP,0,0,
south dakota,2022,SD,1,1990,1994,SD,MR,0,0,
south dakota,2022,SD,1,1990,1994,SD,WH,33625,890,2.64684009552002
south dakota,2022,SD,1,1990,1994,SD,total,39920,1195,2.9934868812561
south dakota,2022,SD,1,1990,1996,SD,AI,7965,610,7.65850591659546
south dakota,2022,SD,1,1990,1996,SD,AS,1015,20,1.97044336795807
south dakota,2022,SD,1,1990,1996,SD,BL,1210,65,5.37190103530884
south dakota,2022,SD,1,1990,1996,SD,HI,1065,45,4.22535228729248
south dakota,2022,SD,1,1990,1996,SD,HP,0,0,
south dakota,2022,SD,1,1990,1996,SD,MR,0,0,
south dakota,2022,SD,1,1990,1996,SD,WH,84055,2005,2.38534283638001
south dakota,2022,SD,1,1990,1996,SD,total,95310,2745,2.88007545471191
south dakota,2022,SD,1,1990,1998,SD,AI,10480,710,6.77480936050415
south dakota,2022,SD,1,1990,1998,SD,AS,985,15,1.52284264564514
south dakota,2022,SD,1,1990,1998,SD,BL,1240,50,4.03225803375244
south dakota,2022,SD,1,1990,1998,SD,HI,1110,55,4.95495510101318
south dakota,2022,SD,1,1990,1998,SD,HP,0,0,
south dakota,2022,SD,1,1990,1998,SD,MR,0,0,
south dakota,2022,SD,1,1990,1998,SD,WH,85030,1710,2.01105499267578
south dakota,2022,SD,1,1990,1998,SD,total,98845,2535,2.56462144851685
south dakota,2022,SD,1,1990,2000,SD,AI,13465,1190,8.8377275466919
south dakota,2022,SD,1,1990,2000,SD,AS,1215,15,1.23456788063049
south dakota,2022,SD,1,1990,2000,SD,BL,1540,90,5.84415578842163
south dakota,2022,SD,1,1990,2000,SD,HI,1575,60,3.80952382087708
south dakota,2022,SD,1,1990,2000,SD,HP,0,0,
south dakota,2022,SD,1,1990,2000,SD,MR,0,0,
south dakota,2022,SD,1,1990,2000,SD,WH,107810,2390,2.21686291694641
south dakota,2022,SD,1,1990,2000,SD,total,125600,3740,2.97770690917969
south dakota,2022,SD,1,1990,2002,SD,AI,9080,565,6.22246694564819
south dakota,2022,SD,1,1990,2002,SD,AS,1135,5,0.440528631210327
south dakota,2022,SD,1,1990,2002,SD,BL,1705,100,5.86510276794434
south dakota,2022,SD,1,1990,2002,SD,HI,1795,65,3.62116980552673
south dakota,2022,SD,1,1990,2002,SD,HP,0,0,
south dakota,2022,SD,1,1990,2002,SD,MR,0,0,
south dakota,2022,SD,1,1990,2002,SD,WH,80545,1590,1.97405171394348
south dakota,2022,SD,1,1990,2002,SD,total,94260,2325,2.46658182144165
south dakota,2022,SD,1,1990,2004,SD,AI,10585,910,8.59707164764404
south dakota,2022,SD,1,1990,2004,SD,AS,1035,35,3.38164258003235
south dakota,2022,SD,1,1990,2004,SD,BL,1690,100,5.91715955734253
south dakota,2022,SD,1,1990,2004,SD,HI,1955,85,4.34782600402832
south dakota,2022,SD,1,1990,2004,SD,HP,0,0,
south dakota,2022,SD,1,1990,2004,SD,MR,0,0,
south dakota,2022,SD,1,1990,2004,SD,WH,71080,1475,2.07512664794922
south dakota,2022,SD,1,1990,2004,SD,total,86345,2610,3.0227575302124
south dakota,2022,SD,1,1990,2006,SD,AI,9275,670,7.22371959686279
south dakota,2022,SD,1,1990,2006,SD,AS,1040,35,3.36538457870483
south dakota,2022,SD,1,1990,2006,SD,BL,2185,170,7.7803201675415
south dakota,2022,SD,1,1990,2006,SD,HI,2220,110,4.95495510101318
south dakota,2022,SD,1,1990,2006,SD,HP,0,0,
south dakota,2022,SD,1,1990,2006,SD,MR,0,0,
south dakota,2022,SD,1,1990,2006,SD,WH,71225,1585,2.22534227371216
south dakota,2022,SD,1,1990,2006,SD,total,85945,2565,2.98446679115295
south dakota,2022,SD,1,1990,2010,SD,AI,11790,900,7.63358783721924
south dakota,2022,SD,1,1990,2010,SD,AS,1415,35,2.47349834442139
south dakota,2022,SD,1,1990,2010,SD,BL,3325,270,8.12030029296875
south dakota,2022,SD,1,1990,2010,SD,HI,2965,185,6.23946046829224
south dakota,2022,SD,1,1990,2010,SD,HP,10,0,
south dakota,2022,SD,1,1990,2010,SD,MR,140,10,7.14285707473755
south dakota,2022,SD,1,1990,2010,SD,WH,75435,1715,2.27348041534424
south dakota,2022,SD,1,1990,2010,SD,total,95080,3110,3.27092981338501
south dakota,2022,SD,1,1990,2012,SD,AI,13765,1640,11.9142751693726
south dakota,2022,SD,1,1990,2012,SD,AS,2090,75,3.58851671218872
south dakota,2022,SD,1,1990,2012,SD,BL,3625,365,10.0689659118652
south dakota,2022,SD,1,1990,2012,SD,HI,5200,325,6.25
south dakota,2022,SD,1,1990,2012,SD,HP,185,5,2.70270276069641
south dakota,2022,SD,1,1990,2012,SD,MR,2605,160,6.14203453063965
south dakota,2022,SD,1,1990,2012,SD,WH,101640,2485,2.44490361213684
south dakota,2022,SD,1,1990,2012,SD,total,129110,5050,3.91139340400696
south dakota,2022,SD,1,1990,2014,SD,AI,16100,1190,7.39130449295044
south dakota,2022,SD,1,1990,2014,SD,AS,2410,45,1.86721992492676
south dakota,2022,SD,1,1990,2014,SD,BL,3775,310,8.21192073822022
south dakota,2022,SD,1,1990,2014,SD,HI,6110,320,5.23731565475464
south dakota,2022,SD,1,1990,2014,SD,HP,205,0,
south dakota,2022,SD,1,1990,2014,SD,MR,3765,165,4.38247013092041
south dakota,2022,SD,1,1990,2014,SD,WH,103295,2260,2.187908411026
south dakota,2022,SD,1,1990,2014,SD,total,135665,4300,3.16957211494446
south dakota,2022,SD,1,1990,2016,SD,AI,15505,1570,10.1257658004761
south dakota,2022,SD,1,1990,2016,SD,AS,2425,35,1.4432989358902
south dakota,2022,SD,1,1990,2016,SD,BL,4110,355,8.63746929168701
south dakota,2022,SD,1,1990,2016,SD,HI,7115,370,5.20028114318848
south dakota,2022,SD,1,1990,2016,SD,HP,175,10,5.7142858505249
south dakota,2022,SD,1,1990,2016,SD,MR,4855,280,5.76725006103516
south dakota,2022,SD,1,1990,2016,SD,WH,103675,2215,2.13648414611816
south dakota,2022,SD,1,1990,2016,SD,total,137870,4835,3.50692677497864
south dakota,2022,SD,1,1990,2018,SD,AI,15640,1245,7.96035814285278
south dakota,2022,SD,1,1990,2018,SD,AS,2425,40,1.64948451519012
south dakota,2022,SD,1,1990,2018,SD,BL,4415,325,7.36126852035523
south dakota,2022,SD,1,1990,2018,SD,HI,8415,325,3.86215090751648
south dakota,2022,SD,1,1990,2018,SD,HP,155,5,3.22580647468567
south dakota,2022,SD,1,1990,2018,SD,MR,5955,285,4.7858943939209
south dakota,2022,SD,1,1990,2018,SD,WH,101760,1910,1.87696540355682
south dakota,2022,SD,1,1990,2018,SD,total,138770,4130,2.97614765167236
south dakota,2022,SD,1,1990,2020,SD,AI,14400,580,4.02777767181397
south dakota,2022,SD,1,1990,2020,SD,AS,2410,30,1.24481332302094
south dakota,2022,SD,1,1990,2020,SD,BL,4730,295,6.23678636550903
south dakota,2022,SD,1,1990,2020,SD,HI,9925,330,3.32493710517883
south dakota,2022,SD,1,1990,2020,SD,HP,195,0,
south dakota,2022,SD,1,1990,2020,SD,MR,7415,260,3.5064058303833
south dakota,2022,SD,1,1990,2020,SD,WH,101000,1545,1.5297030210495
south dakota,2022,SD,1,1990,2020,SD,total,140075,3040,2.17026591300964
tennessee,2022,TN,0,2023,1972,TN,AI,220,385,175
tennessee,2022,TN,0,2023,1972,TN,AS,710,5,0.704225361347199
tennessee,2022,TN,0,2023,1972,TN,BL,181760,10900,5.99691915512085
tennessee,2022,TN,0,2023,1972,TN,HI,500,10,2
tennessee,2022,TN,0,2023,1972,TN,HP,0,0,
tennessee,2022,TN,0,2023,1972,TN,MR,0,0,
tennessee,2022,TN,0,2023,1972,TN,WH,369040,8865,2.40217852592468
tennessee,2022,TN,0,2023,1972,TN,total,552230,20165,3.65155816078186
tennessee,2022,TN,0,2023,1974,TN,AI,250,5,2
tennessee,2022,TN,0,2023,1974,TN,AS,870,5,0.574712634086609
tennessee,2022,TN,0,2023,1974,TN,BL,175930,15815,8.98937034606934
tennessee,2022,TN,0,2023,1974,TN,HI,600,10,1.66666662693024
tennessee,2022,TN,0,2023,1974,TN,HP,0,0,
tennessee,2022,TN,0,2023,1974,TN,MR,0,0,
tennessee,2022,TN,0,2023,1974,TN,WH,440475,10675,2.4235200881958
tennessee,2022,TN,0,2023,1974,TN,total,618125,26505,4.28796768188477
tennessee,2022,TN,0,2023,1976,TN,AI,445,5,1.12359547615051
tennessee,2022,TN,0,2023,1976,TN,AS,1535,5,0.325732886791229
tennessee,2022,TN,0,2023,1976,TN,BL,188795,10665,5.64898443222046
tennessee,2022,TN,0,2023,1976,TN,HI,835,5,0.598802387714386
tennessee,2022,TN,0,2023,1976,TN,HP,0,0,
tennessee,2022,TN,0,2023,1976,TN,MR,0,0,
tennessee,2022,TN,0,2023,1976,TN,WH,682430,10775,1.57891654968262
tennessee,2022,TN,0,2023,1976,TN,total,874040,21460,2.45526528358459
tennessee,2022,TN,0,2023,1978,TN,AI,300,5,1.66666662693024
tennessee,2022,TN,0,2023,1978,TN,AS,2000,10,0.5
tennessee,2022,TN,0,2023,1978,TN,BL,181015,12980,7.17067623138428
tennessee,2022,TN,0,2023,1978,TN,HI,790,50,6.32911396026611
tennessee,2022,TN,0,2023,1978,TN,HP,0,0,
tennessee,2022,TN,0,2023,1978,TN,MR,0,0,
tennessee,2022,TN,0,2023,1978,TN,WH,555845,15090,2.7147855758667
tennessee,2022,TN,0,2023,1978,TN,total,739950,28130,3.8016083240509
tennessee,2022,TN,0,2023,1980,TN,AI,210,5,2.38095235824585
tennessee,2022,TN,0,2023,1980,TN,AS,2740,25,0.912408769130707
tennessee,2022,TN,0,2023,1980,TN,BL,167865,13830,8.23876285552979
tennessee,2022,TN,0,2023,1980,TN,HI,715,30,4.19580411911011
tennessee,2022,TN,0,2023,1980,TN,HP,0,0,
tennessee,2022,TN,0,2023,1980,TN,MR,0,0,
tennessee,2022,TN,0,2023,1980,TN,WH,423460,14580,3.44306421279907
tennessee,2022,TN,0,2023,1980,TN,total,594990,28475,4.78579473495483
tennessee,2022,TN,0,2023,1982,TN,AI,235,10,4.25531911849976
tennessee,2022,TN,0,2023,1982,TN,AS,3455,25,0.72358900308609
tennessee,2022,TN,0,2023,1982,TN,BL,173465,13090,7.54619073867798
tennessee,2022,TN,0,2023,1982,TN,HI,835,15,1.7964072227478
tennessee,2022,TN,0,2023,1982,TN,HP,0,0,
tennessee,2022,TN,0,2023,1982,TN,MR,0,0,
tennessee,2022,TN,0,2023,1982,TN,WH,498345,18385,3.68921136856079
tennessee,2022,TN,0,2023,1982,TN,total,676340,31525,4.66111707687378
tennessee,2022,TN,0,2023,1984,TN,AI,195,5,2.56410264968872
tennessee,2022,TN,0,2023,1984,TN,AS,3175,30,0.944881916046143
tennessee,2022,TN,0,2023,1984,TN,BL,144280,11270,7.8112006187439
tennessee,2022,TN,0,2023,1984,TN,HI,680,20,2.94117641448975
tennessee,2022,TN,0,2023,1984,TN,HP,0,0,
tennessee,2022,TN,0,2023,1984,TN,MR,0,0,
tennessee,2022,TN,0,2023,1984,TN,WH,313370,11980,3.82295680046082
tennessee,2022,TN,0,2023,1984,TN,total,461690,23305,5.04775953292847
tennessee,2022,TN,0,2023,1986,TN,AI,225,15,6.66666650772095
tennessee,2022,TN,0,2023,1986,TN,AS,3670,35,0.953678488731384
tennessee,2022,TN,0,2023,1986,TN,BL,138155,11720,8.48322582244873
tennessee,2022,TN,0,2023,1986,TN,HI,1000,35,3.5
tennessee,2022,TN,0,2023,1986,TN,HP,0,0,
tennessee,2022,TN,0,2023,1986,TN,MR,0,0,
tennessee,2022,TN,0,2023,1986,TN,WH,305220,13270,4.34768342971802
tennessee,2022,TN,0,2023,1986,TN,total,448275,25070,5.59254932403565
tennessee,2022,TN,0,2023,1988,TN,AI,350,10,2.85714292526245
tennessee,2022,TN,0,2023,1988,TN,AS,4790,90,1.87891435623169
tennessee,2022,TN,0,2023,1988,TN,BL,161200,15510,9.6215877532959
tennessee,2022,TN,0,2023,1988,TN,HI,1305,55,4.21455955505371
tennessee,2022,TN,0,2023,1988,TN,HP,0,0,
tennessee,2022,TN,0,2023,1988,TN,MR,0,0,
tennessee,2022,TN,0,2023,1988,TN,WH,391490,16545,4.22616147994995
tennessee,2022,TN,0,2023,1988,TN,total,559135,32210,5.7606840133667
tennessee,2022,TN,0,2023,1990,TN,AI,340,10,2.94117641448975
tennessee,2022,TN,0,2023,1990,TN,AS,5020,115,2.29083657264709
tennessee,2022,TN,0,2023,1990,TN,BL,163380,18875,11.5528221130371
tennessee,2022,TN,0,2023,1990,TN,HI,1880,60,3.19148945808411
tennessee,2022,TN,0,2023,1990,TN,HP,0,0,
tennessee,2022,TN,0,2023,1990,TN,MR,0,0,
tennessee,2022,TN,0,2023,1990,TN,WH,373610,18180,4.86603689193726
tennessee,2022,TN,0,2023,1990,TN,total,544230,37240,6.84269523620606
tennessee,2022,TN,0,2023,1992,TN,AI,580,15,2.58620691299439
tennessee,2022,TN,0,2023,1992,TN,AS,6065,170,2.80296778678894
tennessee,2022,TN,0,2023,1992,TN,BL,172415,19485,11.3012208938599
tennessee,2022,TN,0,2023,1992,TN,HI,2770,130,4.69314098358154
tennessee,2022,TN,0,2023,1992,TN,HP,0,0,
tennessee,2022,TN,0,2023,1992,TN,MR,0,0,
tennessee,2022,TN,0,2023,1992,TN,WH,380695,20690,5.43479681015015
tennessee,2022,TN,0,2023,1992,TN,total,562530,40495,7.19872713088989
tennessee,2022,TN,0,2023,1994,TN,AI,665,135,20.3007526397705
tennessee,2022,TN,0,2023,1994,TN,AS,7190,215,2.99026417732239
tennessee,2022,TN,0,2023,1994,TN,BL,165440,24225,14.6427707672119
tennessee,2022,TN,0,2023,1994,TN,HI,3555,225,6.32911396026611
tennessee,2022,TN,0,2023,1994,TN,HP,0,0,
tennessee,2022,TN,0,2023,1994,TN,MR,0,0,
tennessee,2022,TN,0,2023,1994,TN,WH,431875,27795,6.43589019775391
tennessee,2022,TN,0,2023,1994,TN,total,608725,52600,8.64101219177246
tennessee,2022,TN,0,2023,1996,TN,AI,865,135,15.6069364547729
tennessee,2022,TN,0,2023,1996,TN,AS,7310,405,5.54035568237305
tennessee,2022,TN,0,2023,1996,TN,BL,179310,38565,21.5074443817139
tennessee,2022,TN,0,2023,1996,TN,HI,6865,425,6.19082307815552
tennessee,2022,TN,0,2023,1996,TN,HP,0,0,
tennessee,2022,TN,0,2023,1996,TN,MR,0,0,
tennessee,2022,TN,0,2023,1996,TN,WH,376050,27160,7.2224440574646
tennessee,2022,TN,0,2023,1996,TN,total,570405,66690,11.6916923522949
tennessee,2022,TN,0,2023,1998,TN,AI,1100,80,7.27272748947144
tennessee,2022,TN,0,2023,1998,TN,AS,9215,475,5.15463924407959
tennessee,2022,TN,0,2023,1998,TN,BL,205940,40760,19.7921733856201
tennessee,2022,TN,0,2023,1998,TN,HI,9915,655,6.60615205764771
tennessee,2022,TN,0,2023,1998,TN,HP,0,0,
tennessee,2022,TN,0,2023,1998,TN,MR,0,0,
tennessee,2022,TN,0,2023,1998,TN,WH,515605,28580,5.54300308227539
tennessee,2022,TN,0,2023,1998,TN,total,741775,70545,9.51029586791992
tennessee,2022,TN,0,2023,2000,TN,AI,1380,105,7.60869550704956
tennessee,2022,TN,0,2023,2000,TN,AS,10425,490,4.70023965835571
tennessee,2022,TN,0,2023,2000,TN,BL,221275,42590,19.2475433349609
tennessee,2022,TN,0,2023,2000,TN,HI,15985,1105,6.91273069381714
tennessee,2022,TN,0,2023,2000,TN,HP,0,0,
tennessee,2022,TN,0,2023,2000,TN,MR,0,0,
tennessee,2022,TN,0,2023,2000,TN,WH,654755,38155,5.82737064361572
tennessee,2022,TN,0,2023,2000,TN,total,903820,82450,9.12239170074463
tennessee,2022,TN,0,2023,2002,TN,AI,1175,215,18.297872543335
tennessee,2022,TN,0,2023,2002,TN,AS,8995,385,4.28015565872192
tennessee,2022,TN,0,2023,2002,TN,BL,205715,34335,16.6905670166016
tennessee,2022,TN,0,2023,2002,TN,HI,17850,1140,6.38655471801758
tennessee,2022,TN,0,2023,2002,TN,HP,0,0,
tennessee,2022,TN,0,2023,2002,TN,MR,0,0,
tennessee,2022,TN,0,2023,2002,TN,WH,431630,23745,5.50123929977417
tennessee,2022,TN,0,2023,2002,TN,total,665370,59825,8.99123764038086
tennessee,2022,TN,0,2023,2004,TN,AI,1255,340,27.0916328430176
tennessee,2022,TN,0,2023,2004,TN,AS,11080,430,3.88086652755737
tennessee,2022,TN,0,2023,2004,TN,BL,217440,41675,19.1662063598633
tennessee,2022,TN,0,2023,2004,TN,HI,25025,1620,6.47352647781372
tennessee,2022,TN,0,2023,2004,TN,HP,0,0,
tennessee,2022,TN,0,2023,2004,TN,MR,0,0,
tennessee,2022,TN,0,2023,2004,TN,WH,447475,26770,5.98245716094971
tennessee,2022,TN,0,2023,2004,TN,total,702275,70835,10.0865049362183
tennessee,2022,TN,0,2023,2006,TN,AI,1535,110,7.16612386703491
tennessee,2022,TN,0,2023,2006,TN,AS,12905,395,3.06082916259766
tennessee,2022,TN,0,2023,2006,TN,BL,225375,31020,13.7637271881104
tennessee,2022,TN,0,2023,2006,TN,HI,36415,2180,5.98654413223267
tennessee,2022,TN,0,2023,2006,TN,HP,0,0,
tennessee,2022,TN,0,2023,2006,TN,MR,0,0,
tennessee,2022,TN,0,2023,2006,TN,WH,494160,31650,6.40480804443359
tennessee,2022,TN,0,2023,2006,TN,total,770385,65355,8.48342037200928
tennessee,2022,TN,0,2023,2010,TN,AI,1085,110,10.1382484436035
tennessee,2022,TN,0,2023,2010,TN,AS,16175,410,2.53477597236633
tennessee,2022,TN,0,2023,2010,TN,BL,235240,49755,21.1507396697998
tennessee,2022,TN,0,2023,2010,TN,HI,52650,3235,6.14434957504273
tennessee,2022,TN,0,2023,2010,TN,HP,75,0,
tennessee,2022,TN,0,2023,2010,TN,MR,0,5,
tennessee,2022,TN,0,2023,2010,TN,WH,614385,28975,4.71609830856323
tennessee,2022,TN,0,2023,2010,TN,total,919610,82490,8.97010707855225
tennessee,2022,TN,0,2023,2012,TN,AI,2805,220,7.84313726425171
tennessee,2022,TN,0,2023,2012,TN,AS,17475,570,3.26180267333984
tennessee,2022,TN,0,2023,2012,TN,BL,230020,45840,19.9287014007568
tennessee,2022,TN,0,2023,2012,TN,HI,51545,3075,5.96566104888916
tennessee,2022,TN,0,2023,2012,TN,HP,1585,70,4.41640377044678
tennessee,2022,TN,0,2023,2012,TN,MR,9775,705,7.21227598190308
tennessee,2022,TN,0,2023,2012,TN,WH,669315,30795,4.6009726524353
tennessee,2022,TN,0,2023,2012,TN,total,982520,81270,8.27158737182617
tennessee,2022,TN,0,2023,2014,TN,AI,2520,170,6.74603176116943
tennessee,2022,TN,0,2023,2014,TN,AS,18200,430,2.36263728141785
tennessee,2022,TN,0,2023,2014,TN,BL,228325,39625,17.3546485900879
tennessee,2022,TN,0,2023,2014,TN,HI,77650,3880,4.99678039550781
tennessee,2022,TN,0,2023,2014,TN,HP,1440,50,3.47222232818604
tennessee,2022,TN,0,2023,2014,TN,MR,15125,950,6.28099155426025
tennessee,2022,TN,0,2023,2014,TN,WH,646495,24010,3.71387243270874
tennessee,2022,TN,0,2023,2014,TN,total,989755,69110,6.98253631591797
tennessee,2022,TN,0,2023,2016,TN,AI,2435,190,7.80287456512451
tennessee,2022,TN,0,2023,2016,TN,AS,19365,450,2.32378005981445
tennessee,2022,TN,0,2023,2016,TN,BL,225530,43015,19.0728511810303
tennessee,2022,TN,0,2023,2016,TN,HI,89850,4610,5.13077354431152
tennessee,2022,TN,0,2023,2016,TN,HP,1450,70,4.82758617401123
tennessee,2022,TN,0,2023,2016,TN,MR,21355,1685,7.89042377471924
tennessee,2022,TN,0,2023,2016,TN,WH,640805,24840,3.87637424468994
tennessee,2022,TN,0,2023,2016,TN,total,1000785,74860,7.48012828826904
tennessee,2022,TN,0,2023,2018,TN,AI,1795,115,6.40668535232544
tennessee,2022,TN,0,2023,2018,TN,AS,19855,300,1.5109543800354
tennessee,2022,TN,0,2023,2018,TN,BL,209155,35955,17.1905994415283
tennessee,2022,TN,0,2023,2018,TN,HI,102450,4425,4.31918001174927
tennessee,2022,TN,0,2023,2018,TN,HP,1105,40,3.6199095249176
tennessee,2022,TN,0,2023,2018,TN,MR,26975,1575,5.8387393951416
tennessee,2022,TN,0,2023,2018,TN,WH,628070,20530,3.26874399185181
tennessee,2022,TN,0,2023,2018,TN,total,989405,62940,6.36139917373657
tennessee,2022,TN,0,2023,2020,TN,AI,1750,30,1.71428573131561
tennessee,2022,TN,0,2023,2020,TN,AS,19440,65,0.334362149238586
tennessee,2022,TN,0,2023,2020,TN,BL,208710,3975,1.90455651283264
tennessee,2022,TN,0,2023,2020,TN,HI,120450,1170,0.971357405185699
tennessee,2022,TN,0,2023,2020,TN,HP,1085,15,1.382488489151
tennessee,2022,TN,0,2023,2020,TN,MR,37150,655,1.76312243938446
tennessee,2022,TN,0,2023,2020,TN,WH,590685,9595,1.62438523769379
tennessee,2022,TN,0,2023,2020,TN,total,979270,15505,1.58332228660584
texas,2022,TX,0,2023,1972,TX,AI,3035,35,1.15321254730225
texas,2022,TX,0,2023,1972,TX,AS,4950,55,1.11111116409302
texas,2022,TX,0,2023,1972,TX,BL,416555,24355,5.84676694869995
texas,2022,TX,0,2023,1972,TX,HI,580540,12360,2.12905216217041
texas,2022,TX,0,2023,1972,TX,HP,0,0,
texas,2022,TX,0,2023,1972,TX,MR,0,0,
texas,2022,TX,0,2023,1972,TX,WH,1293490,26770,2.06959462165833
texas,2022,TX,0,2023,1972,TX,total,2298565,63580,2.76607370376587
texas,2022,TX,0,2023,1974,TX,AI,2545,50,1.96463656425476
texas,2022,TX,0,2023,1974,TX,AS,5225,30,0.574162662029266
texas,2022,TX,0,2023,1974,TX,BL,407095,25140,6.17546272277832
texas,2022,TX,0,2023,1974,TX,HI,527485,13600,2.57827234268189
texas,2022,TX,0,2023,1974,TX,HP,0,0,
texas,2022,TX,0,2023,1974,TX,MR,0,0,
texas,2022,TX,0,2023,1974,TX,WH,1260480,29910,2.37290549278259
texas,2022,TX,0,2023,1974,TX,total,2202825,68730,3.12008452415466
texas,2022,TX,0,2023,1976,TX,AI,4820,40,0.829875528812408
texas,2022,TX,0,2023,1976,TX,AS,12635,55,0.435298770666122
texas,2022,TX,0,2023,1976,TX,BL,429540,22055,5.13456249237061
texas,2022,TX,0,2023,1976,TX,HI,705700,14140,2.00368428230286
texas,2022,TX,0,2023,1976,TX,HP,0,0,
texas,2022,TX,0,2023,1976,TX,MR,0,0,
texas,2022,TX,0,2023,1976,TX,WH,1672195,23775,1.42178392410278
texas,2022,TX,0,2023,1976,TX,total,2824885,60065,2.12628126144409
texas,2022,TX,0,2023,1978,TX,AI,3130,45,1.43769967556
texas,2022,TX,0,2023,1978,TX,AS,14875,100,0.672268927097321
texas,2022,TX,0,2023,1978,TX,BL,415785,21695,5.21784114837647
texas,2022,TX,0,2023,1978,TX,HI,657140,16310,2.48196721076965
texas,2022,TX,0,2023,1978,TX,HP,0,0,
texas,2022,TX,0,2023,1978,TX,MR,0,0,
texas,2022,TX,0,2023,1978,TX,WH,1356615,26515,1.95449697971344
texas,2022,TX,0,2023,1978,TX,total,2447550,64665,2.64202976226807
texas,2022,TX,0,2023,1980,TX,AI,3395,75,2.20913100242615
